"","partido","proESTADO","fundamentalismo","desconfia"
"261","PT",1,0.258969012766773,0.890679325670978
"262","PT",0.555555555555556,0.683003310923302,0.744024976142831
"263","NENHUM",1,0.77490082295961,0.935714626680968
"264","PT",0,0.774047658376485,0.484217283409883
"265","PT",0,0.716713065657354,0.543259605169108
"266","PSDB",0.666666666666667,0.487414037109896,0.780503908659635
"267","MDB",0.222222222222222,0.590166449023622,0.688054465291741
"268","NENHUM",0.777777777777778,0.424212891539427,1
"269","MDB",0.888888888888889,0.572351198590763,0.620229713168168
"270","PT",0.555555555555556,0.927791203309247,0.861051872324575
"271","PT",0,0.832028694542181,0.696356571503909
"272","PT",0,0.398279529212652,0.450791489812434
"273","PT",0,0.654385870307034,0.971657191529812
"274","PDT",1,0.604756350506437,0.559602881097294
"275","PT",0.555555555555556,0.539946740213184,0.817567775285244
"276","PT",0,0.681219045181517,0.218475024306146
"277","MDB",0,0.798109496484823,0.609482778945144
"278","PT",0.555555555555556,0.894639214962936,0.351472661512399
"279","PT",1,0.443471672695434,0.727201560095931
"280","NENHUM",1,0.774707937442541,0.806404328748478
"281","PT",0.555555555555556,0.859658397800319,0.935714626680968
"282","OUTROS",0.333333333333333,0.720047567381615,0.339250611519576
"283","PT",0.555555555555556,0.713846844261151,0.532221734417895
"284","PSDB",1,0.901320742749361,1
"285","NENHUM",0.777777777777778,0.462229626350013,1
"286","PT",0.555555555555556,0.619334064365186,0.225116731338657
"287","PSDB",0.555555555555556,0.568337200013307,0.499080034478533
"288","PSDB",0,0.627499176703856,0.651575731854294
"289","OUTROS",0.555555555555556,0.494342544693731,0.408553752663125
"290","PT",0.444444444444444,0.470494007141509,0.692558896641951
"291","NENHUM",0.666666666666667,0.653498284087607,0.971657191529812
"292","PT",0.333333333333333,0.566452527929533,0.863610783188245
"293","PT",0.222222222222222,0.867421806271812,0.706361271218433
"294","PT",1,0.787802424517177,0.320195229100581
"295","NENHUM",1,0.288367299239621,0.555960420821197
"296","PT",0.222222222222222,0.627412901001825,0.599335613061565
"297","PT",0.777777777777778,0.826260063748316,0.583722748084907
"298","NENHUM",0.888888888888889,0.443559209028627,0.971657191529812
