"","partido","proESTADO","fundamentalismo","desconfia"
"454","Frente Amplio",1,0.142722571076002,0.672333622278218
"455","Frente Amplio",0.555555555555556,0.299993826748102,0.574616605959016
"456","Frente Amplio",0.444444444444444,0,0.78297599310994
"457","Frente Amplio",1,0.602491992045891,0.577021336844198
"458","Frente Amplio",0.777777777777778,0.113395464902869,0.75319537025905
"459","Frente Amplio",0.333333333333333,0.567698871848643,0.773752184260548
"460","Frente Amplio",1,0.344091109190631,0.592026959732899
"461","Frente Amplio",0.777777777777778,0.142722571076002,0.789115053205605
"462","Frente Amplio",0,0.452058261229949,0.696773065751953
"463","Frente Amplio",0.444444444444444,0.450795385632506,0.754085417745813
"464","Frente Amplio",0.666666666666667,0.328612783723988,0.911420780791806
"465","Frente Amplio",0.666666666666667,0.287935256024131,0.551361585923782
"466","NENHUM",0.666666666666667,0.652488130415426,0.944553681339586
"467","NENHUM",1,0.602491992045891,0.592650988022893
"468","OUTROS",NA,0.489134837770349,0.469320960139809
"469","Nacional",NA,0.602491992045891,1
"470","OUTROS",0.333333333333333,0.6839676174829,0.465688542635417
"471","OUTROS",0.111111111111111,0.500071881272442,0.340180451137055
"472","Nacional",NA,0.560312911070762,0.322488498976801
"473","NENHUM",0.555555555555556,0.325582216479074,0.428557134467944
"474","OUTROS",NA,0.804376660357085,0.288943566913938
"475","NENHUM",NA,0.602491992045891,0.616619803906348
"476","Nacional",0,0.520078367353944,0.288943566913938
"477","Nacional",NA,0.53799333409848,0.247872612698865
"478","Nacional",1,0.602491992045891,0.19498096077354
"479","OUTROS",1,0.507089738615129,0.527900130225455
"480","Nacional",NA,0.209726152933798,0.414716879805544
"481","Nacional",NA,0.493737334198564,0.228360293769623
"482","Nacional",NA,0.240670798170288,0.126691730275697
"483","OUTROS",0,0.450795385632506,0.303550506760424
"484","NENHUM",NA,0.452676438564783,0.507817004953823
"485","OUTROS",0,0,0.189752346717481
"486","Nacional",1,0.320627336726196,0.168555239677955
"487","Nacional",1,0.452676438564783,0.616147009555395
"488","NENHUM",0.444444444444444,0.452676438564783,0.235779736530192
"489","Nacional",0.555555555555556,0.557594170893936,0.2117698427976
"490","Nacional",1,0.452676438564783,0.469320960139809
"491","Nacional",NA,0.602491992045891,0.282891691296378
"492","Nacional",NA,0.691393829236686,0.520125392747147
"493","OUTROS",0.444444444444444,0.209726152933798,0.483488524952324
"494","Nacional",0,0.560312911070762,0.699436713767194
"495","OUTROS",0.111111111111111,0.178686360001406,0.696773065751953
"496","Frente Amplio",0,0.518107856525386,0.372736821353364
"497","Frente Amplio",0.333333333333333,0,0.652956951727613
"498","NENHUM",0.444444444444444,0.598854757015548,0.341158040273566
"499","OUTROS",0.444444444444444,0.255903632826976,0.600622427181051
"500","OUTROS",0.333333333333333,0.573901059251025,0.644766531467946
"501","OUTROS",1,0.184520255684201,0.288943566913938
"502","Frente Amplio",0.444444444444444,0.450795385632506,0.584374868505235
"503","Nacional",1,0.602491992045891,0.677859197349107
"504","Nacional",0,0.652488130415426,0.659741833013306
"505","Nacional",0.777777777777778,0.142722571076002,0.556308105970985
"506","Nacional",0.333333333333333,0.336540079646607,0.533134953476691
"507","Nacional",0.444444444444444,0.0975850754102467,0.624474063060832
"508","Nacional",0.444444444444444,0.53799333409848,0.312448425531702
"509","Nacional",0.444444444444444,0.278391099715376,0.527649595608885
"510","Nacional",0.666666666666667,0.318394548876895,0.299515467805962
"511","NENHUM",0.666666666666667,0.452676438564783,0.727216537747657
"512","NENHUM",0.444444444444444,0.487771306874105,0.520289401999316
"513","Colorado",0.333333333333333,0.412766679580291,0.555820879215881
"514","Nacional",0.555555555555556,0.520078367353944,0.288943566913938
"515","Frente Amplio",0.555555555555556,0.252371606028553,0.604887308161795
"516","Frente Amplio",0.444444444444444,0.348237822693063,0.899635819245051
"517","Frente Amplio",0.888888888888889,0.137679067674568,0.275121500803915
"518","Frente Amplio",0.333333333333333,0.305632903081595,0.644766531467946
"519","Frente Amplio",0.444444444444444,0.171264923379505,0.60548258886009
"520","Frente Amplio",0.333333333333333,0.240715520034963,0.668702985401092
"521","Frente Amplio",0.444444444444444,0.340017322544222,0.584645708118206
"522","Frente Amplio",0.555555555555556,0.276204536331176,0.579350914870864
"523","Frente Amplio",1,0,0.587550435337137
"524","Frente Amplio",1,0.0975850754102467,0.767708773723425
"525","Frente Amplio",0.444444444444444,0.443186844506728,0.615400938822716
"526","Frente Amplio",0.444444444444444,0.169102614168171,0.736443323323711
"527","Frente Amplio",1,0.278391099715376,0.708987913574696
"528","Frente Amplio",0.777777777777778,0.177819345806139,0.736443323323711
"529","Frente Amplio",0.444444444444444,0.278391099715376,0.410963027625921
"530","NENHUM",0.444444444444444,0.602491992045891,1
"531","NENHUM",1,0.283995939482322,0.429513540240011
"532","Nacional",NA,0.602491992045891,0.280755767773837
"533","NENHUM",0.444444444444444,0.405271327650983,0.706534234230565
"534","Nacional",NA,0.452676438564783,0.682696274566744
"535","NENHUM",0.444444444444444,0.396902929282522,0.468090095596096
"536","OUTROS",0.222222222222222,0.652488130415426,0.465688542635417
"537","Frente Amplio",0.111111111111111,0.231961790382563,0.560740722881517
"538","Frente Amplio",NA,0.278391099715376,0.465688542635417
"539","NENHUM",0.888888888888889,0.349652765338864,0.52041721259793
"540","NENHUM",1,0.35548122132577,0.560740722881517
"541","Nacional",0.555555555555556,0.386704125669802,0.596553429503076
"542","Nacional",0.444444444444444,0.184510193842745,0.465688542635417
"543","Nacional",0.444444444444444,0,0.493933948178733
"544","Nacional",0.111111111111111,0.321231189361936,0.506445013239437
"545","NENHUM",0.444444444444444,0.348237822693063,0.465688542635417
"546","Colorado",0.333333333333333,0.335190835952601,0.430115867914097
"547","Nacional",0.444444444444444,0.280091146078348,0.67564466780148
"548","NENHUM",1,0.209726152933798,0.358878096152789
"549","Nacional",0.444444444444444,0.39987158927201,0.465688542635417
"550","Nacional",0.444444444444444,0.309996333403483,0.240963240722019
"551","Frente Amplio",0.444444444444444,0.450795385632506,0.899635819245051
"552","Frente Amplio",0.444444444444444,0.340196016210024,0.588142918702118
"553","Frente Amplio",0.666666666666667,0.348237822693063,0.687119680715907
"554","Frente Amplio",0.222222222222222,0.332008218320265,0.757309973652898
"555","Frente Amplio",0.444444444444444,0.413762449068109,0.657193932073869
"556","Frente Amplio",0,0.508432687022139,0.570336912387412
"557","Frente Amplio",0.666666666666667,0.602491992045891,0.759273762078698
"558","OUTROS",0.333333333333333,0.369168792548785,0.930900503927382
"559","Frente Amplio",1,0.0618218568718441,0.545597100701392
"560","Frente Amplio",0.555555555555556,0.452676438564783,0.76163415183287
"561","Frente Amplio",0,0.602491992045891,0.372128949015313
"562","Frente Amplio",0.555555555555556,0.283995939482322,0.562388608723317
"563","Frente Amplio",0.444444444444444,0.404281695295363,0.587438749003807
"564","Frente Amplio",0.888888888888889,0.500071881272442,0.672333622278218
"565","Frente Amplio",NA,0.452676438564783,0.551239007403462
"566","Frente Amplio",0.444444444444444,0.487771306874105,0.55496635147331
"567","Frente Amplio",0.888888888888889,0.500071881272442,0.465688542635417
"568","NENHUM",1,0.258305991930742,0.646456719451783
"569","Nacional",1,0.602491992045891,0.644277495934682
"570","Nacional",1,0.280061828515023,0.636467132163771
"571","NENHUM",0.444444444444444,0.511509217838987,0.55207764467808
"572","Frente Amplio",NA,0.233341504766477,0.5309300015389
"573","Colorado",0.444444444444444,0.450795385632506,0.358878096152789
"574","NENHUM",0,0,0.67081466818591
"575","Nacional",NA,0.349667440980284,0.617524450848394
"576","Nacional",0,0,0.49677459625322
"577","Frente Amplio",1,1,0.517171889257087
"578","OUTROS",NA,0.835193354666049,0.848064574846651
"579","NENHUM",NA,0.452676438564783,0.296595092080828
"580","Frente Amplio",0.444444444444444,0.608982418784523,0.500280856320331
"581","Nacional",0,0.602491992045891,0.731171758051783
"582","Nacional",0.444444444444444,0.379646660303277,0.420189837300642
"583","Nacional",NA,0,0.215669876341213
"584","Nacional",0,0.652488130415426,0.236938985180771
"585","Nacional",0,0.602491992045891,0.76163415183287
"586","Nacional",0.777777777777778,0.511509217838987,0.29994814963452
"587","Nacional",NA,0.602491992045891,0.569460086060042
"588","Nacional",0,0.255903632826976,0.474697152263448
"589","Nacional",0,0.42135587256513,0.465688542635417
"590","Frente Amplio",0.555555555555556,0.28315378032554,0.393854286133397
"591","Frente Amplio",0.777777777777778,0.321231189361936,0.454938491670432
"592","NENHUM",0.777777777777778,0,0.622270914537873
"593","Frente Amplio",1,0.373091871627092,0.59913096744194
"594","NENHUM",NA,0.602491992045891,0.521824485927324
"595","NENHUM",0.222222222222222,0.305820568818972,0.240853260091286
"596","OUTROS",0.111111111111111,0.222712268819063,0.604887308161795
"597","Frente Amplio",0.777777777777778,0,0.508805270820555
"598","Nacional",NA,0.452676438564783,0.328219036881922
"599","Nacional",1,0.452676438564783,0.514064974965632
"600","Nacional",1,0.452058261229949,0.699436713767194
"601","Nacional",0.333333333333333,0.250233764230039,1
"602","Frente Amplio",1,0.255903632826976,0.672333622278218
"603","NENHUM",1,0.438799674750031,0.545597100701392
"604","Frente Amplio",1,0.28645380346394,0.49094321171273
"605","Frente Amplio",0,0.178686360001406,1
"606","Frente Amplio",NA,0.428673230978625,0.635675552261514
"607","Nacional",0,0.520078367353944,0.835430223614688
"608","OUTROS",0.555555555555556,0.602491992045891,0.333335328796474
"609","Frente Amplio",0.555555555555556,0.336699321720862,0.636614313270632
"610","Frente Amplio",0.555555555555556,0.124852133287434,0.899635819245051
"611","Frente Amplio",0.333333333333333,0.332008218320265,0.652130306408371
"612","Frente Amplio",0.444444444444444,0.171264923379505,0.348895404085342
"613","Frente Amplio",0.888888888888889,0.19718731147947,0.516250125924952
"614","Frente Amplio",0.777777777777778,0.0975850754102467,0.516250125924952
"615","Frente Amplio",1,0.142722571076002,0.622161574715069
"616","Frente Amplio",0.333333333333333,0,0.736443323323711
"617","Frente Amplio",1,0.184510193842745,0.510165447363047
"618","OUTROS",0.444444444444444,0.0801893977548935,0.787755041970461
"619","Frente Amplio",0.444444444444444,0.602491992045891,0.696773065751953
"620","Frente Amplio",0.111111111111111,0.298713030575699,0.696773065751953
"621","Nacional",1,0.452676438564783,0.2117698427976
"622","Nacional",1,0.366341768613256,0.511318184799929
"623","Nacional",0.111111111111111,0.731042388088404,0.672333622278218
"624","Nacional",1,0,0.447776673105458
"625","OUTROS",1,0.412766679580291,0.642421839489083
"626","OUTROS",0.333333333333333,0.452676438564783,0.531439124996101
"627","Nacional",NA,0.652488130415426,0.146141274208396
"628","Nacional",0.888888888888889,0.602491992045891,0.641535079292299
"629","Nacional",0.666666666666667,0.266207726597032,0.410396081040863
"630","Nacional",0.444444444444444,0.364632430895923,0.490525959976095
"631","NENHUM",NA,0.507094960488443,0.706921301791324
"632","Nacional",NA,0.468562473513154,0.672333622278218
"633","Nacional",0,0.53799333409848,0.306193257735253
"634","Nacional",NA,0.602491992045891,0.168555239677955
"635","Nacional",0,0.255903632826976,0.407853908079225
"636","OUTROS",NA,1,0.682936969273743
"637","Frente Amplio",0.666666666666667,0.3622273004782,0.699118003878709
"638","NENHUM",0.777777777777778,0.24597624629734,0.413960287906112
"639","NENHUM",0.666666666666667,0.602491992045891,0.734023780272292
"640","NENHUM",0.222222222222222,0.278391099715376,0.66191210525645
"641","OUTROS",0.666666666666667,0.386163368108933,0.48738041530451
"642","Frente Amplio",0.444444444444444,0.209726152933798,1
"643","OUTROS",0.555555555555556,0,0.582503095457874
"644","Nacional",0.555555555555556,0.333041727071962,0.529509832865798
"645","Nacional",0.444444444444444,0.301086034409489,0.696773065751953
"646","Nacional",0.555555555555556,0.452058261229949,0.549958191381681
"647","Frente Amplio",0.777777777777778,0.486758107865839,0.582503095457874
"648","Frente Amplio",0.888888888888889,0.239078501927186,0.465688542635417
"649","Frente Amplio",1,0,0.603948808763038
"650","Frente Amplio",0.888888888888889,0.233977055517279,0.689710543938153
"651","Frente Amplio",NA,0,0.647044075544316
"652","Frente Amplio",1,0.262375791797475,0.444672379860438
"653","Frente Amplio",0.555555555555556,0.177819345806139,0.519434690625044
"654","Frente Amplio",1,0.239078501927186,0.623207339912268
"655","Frente Amplio",0.555555555555556,0.0975850754102467,0.516250125924952
"656","Frente Amplio",0.777777777777778,0.164954298014334,0.652130306408371
"657","OUTROS",0.777777777777778,0.178686360001406,0.899635819245051
"658","Frente Amplio",0.888888888888889,0.290109785402269,0.633594898850419
"659","Frente Amplio",0.555555555555556,0.434792598654481,0.699805084072708
"660","Frente Amplio",1,0.547139913395506,0.899635819245051
"661","Frente Amplio",1,0.142722571076002,0.715682782789001
"662","Frente Amplio",0.888888888888889,0.242932080745824,0.528866528005189
"663","Frente Amplio",0.555555555555556,0.142722571076002,0.792089746605566
"664","Frente Amplio",0.888888888888889,0,1
"665","Nacional",0,0.142722571076002,0.564602394195296
"666","NENHUM",0.777777777777778,0.142722571076002,0.779744208908258
"667","Frente Amplio",0.333333333333333,0,0.636467132163771
"668","Frente Amplio",0.444444444444444,0,0.466020481277603
"669","Frente Amplio",0.444444444444444,0.278391099715376,0.586519056080185
"670","Nacional",0.333333333333333,0.169102614168171,0.328313626334855
"671","Frente Amplio",0.555555555555556,0.142722571076002,0.465688542635417
"672","Frente Amplio",0.555555555555556,0,0.687119680715907
"673","Frente Amplio",0.444444444444444,0.39321791714752,0.393491957352506
"674","Nacional",0.444444444444444,0.518107856525386,0.362377085346808
"675","Nacional",0.444444444444444,0.131933724404787,0.729892772299214
"676","Nacional",NA,0.505375203463597,0.236938985180771
"677","OUTROS",NA,0.328269053553685,0.696773065751953
"678","Frente Amplio",0.555555555555556,0.209726152933798,0.638255863997961
"679","Nacional",0.666666666666667,0.412766679580291,0.530671557665959
"680","NENHUM",0.777777777777778,0.365149115857318,0.835430223614688
"681","Nacional",0.555555555555556,0.322714119407375,0.636840888527016
"682","Nacional",0.555555555555556,0.452676438564783,0.613749540853956
"683","Nacional",0.222222222222222,0.0975850754102467,0.527483202821729
"684","Nacional",0.111111111111111,0.366341768613256,0.319291622301184
"685","Nacional",0,0.6839676174829,0.410852392791656
"686","Nacional",0.666666666666667,0.255903632826976,0.351686181328492
"687","NENHUM",NA,0.362871003981689,0.622587501303527
"688","NENHUM",NA,0.313605562597841,0.911420780791806
"689","Frente Amplio",0.444444444444444,0.602491992045891,0.925468700743871
"690","Frente Amplio",0.444444444444444,0.493737334198564,0.737752654781807
"691","Frente Amplio",1,0,0.49934443374216
"692","Frente Amplio",NA,0.487771306874105,0.409622725590001
"693","Frente Amplio",0.555555555555556,0.222712268819063,0.502422439396397
"694","Frente Amplio",0.222222222222222,0.373091871627092,0.944553681339586
"695","Frente Amplio",1,0.804376660357085,0.792089746605566
"696","Frente Amplio",NA,0.852505418817752,0.906471561111563
"697","Frente Amplio",1,0.348237822693063,0.637904421678302
"698","Frente Amplio",0.888888888888889,0.465248136960158,0.442578678901037
"699","Frente Amplio",0.444444444444444,0.507094960488443,0.582948801043231
"700","Frente Amplio",1,0.142722571076002,0.428647575986036
"701","Frente Amplio",1,0.542879946051565,0.639785344408764
"702","Frente Amplio",0.222222222222222,0.306167868604451,0.564602394195296
"703","Frente Amplio",1,0.264785851219758,0.594806521565285
"704","Frente Amplio",0.111111111111111,0.433467286766303,0.584374868505235
"705","Frente Amplio",0.444444444444444,0.205507936601635,0.2117698427976
"706","Frente Amplio",0.666666666666667,0.343716995851827,0.622591497757908
"707","Frente Amplio",0.666666666666667,0.255859436216356,0.408417167974008
"708","Frente Amplio",0,0.209726152933798,0.483488524952324
"709","Frente Amplio",0.444444444444444,0.372212765973602,0.55590203010765
"710","OUTROS",0.888888888888889,0.388334384602858,0.385806800497177
"711","NENHUM",0.777777777777778,0.328694246788754,0.566208288180762
"712","Frente Amplio",0.777777777777778,0.507094960488443,0.699463085150252
"713","Frente Amplio",0.444444444444444,0.520078367353944,1
"714","Frente Amplio",0.777777777777778,0.313421206059414,0.579350914870864
"715","Frente Amplio",0.666666666666667,0.543695747086335,0.274466827393525
"716","Frente Amplio",0,0.452676438564783,0.667148737333681
"717","Frente Amplio",0.444444444444444,0.338804239731425,0.734405873316826
"718","NENHUM",0,0.424782170533712,0.649819894217934
"719","Frente Amplio",0,0.255903632826976,0.925468700743871
"720","Frente Amplio",0.111111111111111,0.316453371458481,0.771757283376007
"721","Frente Amplio",0.333333333333333,0.177819345806139,1
"722","Frente Amplio",NA,0.218914944139277,0.453729455905861
"723","OUTROS",NA,0.304290972275854,0.762071922698138
"724","Frente Amplio",0,0.196635695258124,0.540290747717023
"725","Frente Amplio",0,0.113395464902869,0.696773065751953
"726","Frente Amplio",0.666666666666667,0.452676438564783,0.707037925925235
"727","Frente Amplio",0.222222222222222,0,0.592457513725602
"728","Nacional",0.444444444444444,0.412766679580291,0.433071698502804
"729","Nacional",NA,0.652488130415426,0.30820350275411
"730","Nacional",0,0.602491992045891,0.625420371247844
"731","Nacional",NA,0.688994819824065,0.244110847479105
"732","Nacional",0.444444444444444,0.300460026247611,0.421449030788325
"733","OUTROS",0.444444444444444,0.452676438564783,0.61033510912912
"734","NENHUM",0,0.437485064223572,0.734405873316826
"735","Nacional",0.444444444444444,0.19718731147947,0.224427695319026
"736","Frente Amplio",0.111111111111111,0.500071881272442,0.764115306933879
"737","NENHUM",0,0.35301487296329,0.473095282645239
"738","NENHUM",0.444444444444444,0.348237822693063,0.560740722881517
"739","Nacional",0.666666666666667,0.492066880648446,0.345251434430918
"740","Nacional",NA,0.35548122132577,0.535905469759285
"741","Frente Amplio",1,0.53799333409848,0.467173200151637
"742","OUTROS",1,0.402498148253615,0.496744072999072
"743","Frente Amplio",1,0.29324214121397,0.652130306408371
"744","Frente Amplio",0.444444444444444,0.351817514789217,0.511646080189538
"745","Frente Amplio",0.666666666666667,0.299993826748102,0.286919791719316
"746","Frente Amplio",0.555555555555556,0.150445759746701,0.672333622278218
"747","Frente Amplio",0.777777777777778,0,0.686547830103511
"748","OUTROS",0.777777777777778,0.305632903081595,0.78297599310994
"749","OUTROS",0.777777777777778,0.486758107865839,0.592457513725602
"750","Nacional",0.888888888888889,0.373091871627092,0.315536240219293
"751","Nacional",0.111111111111111,0.520078367353944,0.275121500803915
"752","Nacional",0,0.171264923379505,0.365521913427529
"753","Nacional",0.444444444444444,0.856525440393842,0.600823446361172
"754","Nacional",0.444444444444444,0.278391099715376,0.49793676298571
"755","Nacional",0.555555555555556,0.414658382584285,0.449188738132006
"756","Frente Amplio",NA,0.32453394829388,0.464060303377459
"757","Frente Amplio",0.444444444444444,0.278391099715376,0.378626182283959
"758","OUTROS",0.444444444444444,0.113395464902869,0.54402835587692
"759","Frente Amplio",0.444444444444444,0.142722571076002,0.759273762078698
"760","Frente Amplio",0.444444444444444,0.856525440393842,0.843438615913165
"761","Frente Amplio",0.555555555555556,0.233977055517279,0.702230661425727
"762","OUTROS",0.666666666666667,0.437485064223572,0.363009786719124
"763","OUTROS",1,0.142722571076002,0.611004642259943
"764","Nacional",0.555555555555556,0.602491992045891,0.536426758416415
"765","Nacional",0.444444444444444,0.437485064223572,0.2117698427976
"766","Nacional",0.111111111111111,0.554660483871666,0.2117698427976
"767","NENHUM",0.444444444444444,0.343197475722106,0.378166719312594
"768","NENHUM",0.444444444444444,0.487771306874105,0.869120783961696
"769","NENHUM",0,0.450795385632506,0.731171758051783
"770","Nacional",0,0.452676438564783,0.703101396971996
"771","Colorado",0.444444444444444,0.520078367353944,0.408000598073143
"772","Nacional",0.333333333333333,0.226587137852994,0.561825366138888
"773","Nacional",0.777777777777778,0.142722571076002,0.483488524952324
"774","Nacional",0.444444444444444,0.520078367353944,0.535557836661915
"775","Nacional",0.444444444444444,0.184510193842745,0.428647575986036
"776","NENHUM",0.444444444444444,0.34794965383791,0.560740722881517
"777","Frente Amplio",1,0,0.797839525941726
"778","NENHUM",0,0,0.310085934698139
"779","Frente Amplio",0.222222222222222,0.339483021501623,0.465688542635417
"780","Frente Amplio",0.222222222222222,0.175776135084739,0.707967356033263
"781","Frente Amplio",0,0.209726152933798,0.767708773723425
"782","Frente Amplio",0.444444444444444,0.602491992045891,1
"783","Frente Amplio",NA,0.602491992045891,0.393245724394864
"784","OUTROS",0.444444444444444,0.255903632826976,0.617769562796928
"785","NENHUM",0,0.386393832329097,0.372736821353364
"786","Nacional",0.333333333333333,0.430279546676839,0.464230184593286
"787","OUTROS",0,0.452676438564783,0.672333622278218
"788","OUTROS",0,0.255903632826976,0.532524335632472
"789","NENHUM",NA,0.410099035271336,0.564088849878134
"790","Nacional",0.333333333333333,0.452676438564783,0.363879832170364
"791","Nacional",0,0.384408721122614,0.538520004783806
"792","Nacional",0.111111111111111,0.602491992045891,0.888897207350239
"793","Nacional",1,0.507094960488443,0.392617021031977
"794","NENHUM",0,0.602491992045891,0.617047038206923
"795","NENHUM",0.111111111111111,0.602491992045891,0.69218564911189
"796","NENHUM",NA,0.486758107865839,0.555820879215881
"797","Frente Amplio",NA,0,0.17852763002385
"798","Frente Amplio",0.777777777777778,0.338871024940762,0.554346438665144
"799","Frente Amplio",0,0.317139063750886,0.699531140848638
"800","Frente Amplio",0.222222222222222,0.28531047711167,0.659195673595812
"801","Frente Amplio",0.888888888888889,0.34192055194778,0.424324836215671
"802","OUTROS",NA,0.347922109986214,0.305150376427375
"803","OUTROS",1,0.255903632826976,0.351063043263668
"804","Frente Amplio",0.444444444444444,0.278391099715376,0.483488524952324
"805","Frente Amplio",0.777777777777778,0.466841464157789,0.747530795956031
"806","Frente Amplio",1,0.348237822693063,0.696773065751953
"807","OUTROS",NA,0.496419769894137,0.750493884445799
"808","OUTROS",0.444444444444444,0.394489059629915,0.465688542635417
"809","Nacional",0,0.239451188302945,0.374107609394175
"810","Nacional",NA,0.378101428096698,0.425592256771225
"811","Nacional",0.111111111111111,0.602491992045891,0.315536240219293
"812","Nacional",0,0.50046796976343,0.491026194531898
"813","Nacional",0.444444444444444,0.454893223537433,0.280537670245166
"814","Nacional",0,0.35548122132577,0.450516001142081
"815","Nacional",0,0.476798290526433,0.346266343374576
"816","OUTROS",0.777777777777778,0.322714119407375,0.460886315693008
"817","NENHUM",1,0.452676438564783,0.533134953476691
"818","OUTROS",0.222222222222222,0.520078367353944,0.549958191381681
"819","Nacional",NA,0.652732132100741,0.243604480189284
"820","Nacional",NA,0.451462534110041,0.598590836373122
"821","Nacional",0.444444444444444,0.479430517363954,0.483488524952324
"822","Nacional",0,0.264785851219758,0.654758825623889
"823","NENHUM",0.333333333333333,0.454893223537433,0.78297599310994
"824","Frente Amplio",0.666666666666667,0.217054142300488,0.511646080189538
"825","Frente Amplio",1,0.317657381351731,0.299515467805962
"826","Frente Amplio",0.777777777777778,0.32453394829388,0.586519056080185
"827","Frente Amplio",1,0.209726152933798,0.369061101022758
"828","NENHUM",0,0.602491992045891,0.930900503927382
"829","Frente Amplio",0.888888888888889,0.171264923379505,0.528866528005189
"830","Frente Amplio",0.444444444444444,0.142722571076002,0.516250125924952
"831","NENHUM",NA,0.422383965606791,0.502422439396397
"832","Nacional",0,0.348237822693063,0.512782390906031
"833","NENHUM",0.111111111111111,0.310853815321469,0.796034814114671
"834","OUTROS",0,0.53799333409848,0.466355166367334
"835","Nacional",NA,0,0.407960656274164
"836","Colorado",NA,0.460010673432143,0.560314138234651
"837","NENHUM",0.555555555555556,0.367559658729947,0.433071698502804
"838","NENHUM",0.444444444444444,0.575296456397368,0.442968490417994
"839","Nacional",0.555555555555556,0.452904086439719,0.465688542635417
"840","Nacional",0.333333333333333,0.602491992045891,0.55590203010765
"841","Frente Amplio",0.888888888888889,0.317291321343238,0.483209614044569
"842","Frente Amplio",0.666666666666667,0.260056735379469,0.516250125924952
"843","Frente Amplio",0.666666666666667,0.45515271594053,0.467898904738984
"844","Frente Amplio",0.777777777777778,0.142722571076002,0.540290747717023
"845","NENHUM",0.333333333333333,0,0.736443323323711
"846","Frente Amplio",0.888888888888889,0.184510193842745,0.487250998068686
"847","OUTROS",0.444444444444444,0.545016398101711,0.531086426162543
"848","Nacional",0.777777777777778,0.602491992045891,0.243604480189284
"849","Nacional",0,0.474910845010304,0.519602201885017
"850","Nacional",1,0.50046796976343,0.925468700743871
"851","OUTROS",NA,0.293584240050071,0.560740722881517
"852","Nacional",1,0.452676438564783,0.535905469759285
"853","NENHUM",0.444444444444444,0.437485064223572,0.369405691768419
"854","Nacional",0.333333333333333,0.520078367353944,0.306786983485409
"855","NENHUM",1,0.366341768613256,0.560740722881517
"856","Nacional",0.888888888888889,0.300460026247611,0.2117698427976
"857","Nacional",0.777777777777778,0.390202498183063,0.299025131687792
"858","Nacional",0,0.240715520034963,0.465688542635417
"859","Nacional",0.555555555555556,0.286738431178886,0.650110474879059
"860","Nacional",0.444444444444444,0.203357007071612,0.566208288180762
"861","NENHUM",0.666666666666667,0.372212765973602,0.776987428947657
"862","Nacional",1,0.602491992045891,0.477807995125088
"863","Nacional",0.888888888888889,0.443186844506728,0.591606543200791
"864","NENHUM",0,0.278391099715376,0.291720948189456
"865","NENHUM",1,0.482666155095569,0.505361615410991
"866","Frente Amplio",0.222222222222222,0,0.608451843982197
"867","Frente Amplio",0.888888888888889,0.203357007071612,0.433071698502804
"868","Frente Amplio",0,0,0.792089746605566
"869","Frente Amplio",0.444444444444444,0.450795385632506,0.483257935242693
"870","Frente Amplio",NA,0.731042388088404,0.815996793737337
"871","Frente Amplio",1,0.209726152933798,0.540290747717023
"872","Frente Amplio",NA,0.289951258366751,0.690192044076007
"873","NENHUM",0.111111111111111,0.284363957933621,0.560740722881517
"874","Frente Amplio",0.888888888888889,0.142722571076002,0.645868994563197
"875","Frente Amplio",NA,0.0975850754102467,0.864042529051588
"876","Nacional",0.333333333333333,0.422770948638289,0.428557134467944
"877","NENHUM",NA,0.6839676174829,0.506940744210556
"878","Nacional",0.555555555555556,0.255903632826976,0.351686181328492
"879","Frente Amplio",0.444444444444444,0.39853677015939,0.574289103394793
"880","Frente Amplio",1,0,0.699556327147555
"881","Frente Amplio",0,0,0.808101297272569
"882","Frente Amplio",1,0.360190326040444,0.637358894575263
"883","Frente Amplio",0.444444444444444,0.34234477776112,0.433071698502804
"884","Frente Amplio",NA,0.246884422225452,1
"885","Frente Amplio",0.777777777777778,0.376775460170497,0.425795681347126
"886","Frente Amplio",0.555555555555556,0.652488130415426,0.417759003626089
"887","Frente Amplio",0.555555555555556,0.191480034171499,0.503313548804187
"888","Frente Amplio",1,0,0.86898248414181
"889","Frente Amplio",1,0.209726152933798,0.843438615913165
"890","Frente Amplio",0.444444444444444,0.500071881272442,0.645868994563197
"891","Frente Amplio",1,0.567698871848643,0.6026839441182
"892","Frente Amplio",NA,0.567851340761152,0.700517658336872
"893","Nacional",NA,0.405194975976982,0.27714439397125
"894","Frente Amplio",1,0.560312911070762,0.930900503927382
"895","Frente Amplio",0,0.124852133287434,0.42165544488294
"896","NENHUM",0.888888888888889,0.602491992045891,0.692403906737109
"897","Nacional",0,0.255903632826976,0.290955381722387
"898","Nacional",0.666666666666667,0.452676438564783,0.286815401037815
"899","Frente Amplio",0,0.602491992045891,0.693316029569897
"900","OUTROS",0.444444444444444,0.364675184743062,0.596553429503076
"901","OUTROS",0.444444444444444,0.602491992045891,0.506385611901733
"902","NENHUM",NA,0.518107856525386,0
"903","Nacional",0.333333333333333,0.301873673529353,0.460929210989277
"904","Nacional",0.111111111111111,0.321628397781785,0.268025569078065
"905","Nacional",0,0.303554959908003,0.268025569078065
"906","Nacional",0.555555555555556,0.214192524763882,0.629465056177761
"907","Nacional",0.111111111111111,0.462982181115127,0.243604480189284
"908","Nacional",0.222222222222222,0.209726152933798,0.300090915546442
"909","Frente Amplio",1,0.113395464902869,0.614223749452844
"910","Frente Amplio",0,0.286063401538212,0.862798109195514
