"","partido","proESTADO","fundamentalismo","desconfia"
"270","Kirchnerista",0.222222222222222,0.438231004478127,0.168714631244898
"271","PJ",0.777777777777778,0.609429522775281,0.713925874878528
"272","PJ",0.666666666666667,0.50951464861078,0.799878745015387
"273","PJ",0.666666666666667,0.674443901744224,0.588955953974782
"274","Kirchnerista",0.666666666666667,0.50951464861078,0.555617081637363
"275","NENHUM",0.666666666666667,0.549954021075006,0.647186568045446
"276","PJ",NA,0.479565950719979,0.487846985247964
"277","Socialista",0.333333333333333,0.587120798836915,0.327701772777638
"278","NENHUM",NA,0.264127090664047,0.504224824584024
"279","Kirchnerista",0.777777777777778,0.761185566815248,0.567199594287153
"280","PJ",NA,0.746945777360648,0.366435478512232
"281","Kirchnerista",0.666666666666667,0.652456766845924,0.934766836112515
"282","Kirchnerista",0.777777777777778,0.390946324478411,1
"283","Kirchnerista",0.333333333333333,0.343419089499181,0.755806699285168
"284","Kirchnerista",0.333333333333333,0.766821971362439,0.735840198650081
"285","Kirchnerista",0.777777777777778,0.343419089499181,0.543160026793965
"286","Kirchnerista",0.666666666666667,1,0.914889917486166
"287","NENHUM",0.444444444444444,1,0.57437624424608
"288","OUTROS",NA,0.832889510589487,0.844550398113982
"289","PJ",0.444444444444444,0.597030563521849,0.489600634189564
"290","OUTROS",NA,0.222354626668378,0.752154227774186
"291","PJ",0.333333333333333,0.539872528622042,0.748613961769755
"292","OUTROS",0.666666666666667,0.609710318191145,0.724932899387539
"293","PJ",0.555555555555556,0.529137246695465,0.140003513038837
"294","PJ",0.666666666666667,0.435332148991959,0.677605281844948
"295","OUTROS",0.666666666666667,0.343419089499181,0.773340465409292
"296","NENHUM",0.444444444444444,0.457192059353715,0.564229773521753
"297","Kirchnerista",1,0.331368472694816,0.607277496557471
"298","Socialista",0.555555555555556,0.56500486451185,0.605766528612379
"299","NENHUM",1,0.414545483667835,0.607277496557471
"300","OUTROS",0.222222222222222,0.382291692104292,0.650470556781925
"301","NENHUM",0.444444444444444,0.634615866140041,0.651527408312005
"302","OUTROS",0.444444444444444,0.324785337769658,0.607277496557471
"303","Kirchnerista",0.777777777777778,0.488467363556119,0.449098101829114
"304","OUTROS",1,0.097523840293534,0.897240419896879
"305","OUTROS",1,0.326309608525263,0.650470556781925
"306","NENHUM",0.888888888888889,0.590237229901208,0.770844471412603
"307","Kirchnerista",1,0.358804649559285,0.635537547131074
"308","Socialista",1,1,0.914889917486166
"309","Kirchnerista",1,0.90776088994069,0.770767028878643
"310","Kirchnerista",1,0.604377989504188,0.914889917486166
"311","NENHUM",0.111111111111111,0.479221639891484,0.862580990524839
"312","PJ",0.444444444444444,0.264127090664047,0.588955953974782
"313","OUTROS",0,0.705595527881426,1
"314","Kirchnerista",0.777777777777778,0.316074826947044,0.667204760041684
"315","Kirchnerista",0.555555555555556,0,0.607277496557471
"316","OUTROS",0.666666666666667,0,0.700585688118315
"317","Socialista",1,0.161305892447504,0.803795156722358
"318","Socialista",NA,0.264127090664047,0.744428682634729
"319","Kirchnerista",1,0,0.516095673628385
"320","UCR",0.666666666666667,0.405486872799216,0.384338671339643
"321","OUTROS",0.777777777777778,0.675725256050816,0.735840198650081
"322","Kirchnerista",0.444444444444444,0.506279198540712,0.546119679266726
"323","NENHUM",0.888888888888889,0.647760407168094,0.647186568045446
"324","OUTROS",0,0.429290683964418,0.724932899387539
"325","NENHUM",0.777777777777778,0.310355829217628,0.650470556781925
"326","Socialista",0.222222222222222,0.493106811016666,0.647186568045446
"327","PJ",0.555555555555556,0.326309608525263,0.631781748626984
"328","OUTROS",0.111111111111111,0.438231004478127,0.724069802958716
"329","Socialista",0.888888888888889,0.432263286139468,0.707526095891215
"330","Kirchnerista",0.222222222222222,0.250942294580152,0.722194809864864
"331","OUTROS",1,0.646085700159097,0.344776239712938
"332","Kirchnerista",0.444444444444444,0.195974426638846,0.655240772225768
"333","Kirchnerista",0.666666666666667,0.515331425472485,0.58287729069395
"334","NENHUM",1,0.432263286139468,0.643683029266003
"335","Socialista",0.888888888888889,0.865101279427259,0.914889917486166
"336","NENHUM",0,0.649382015558347,0.812126869921883
"337","NENHUM",0.888888888888889,0.549954021075006,0.591099713111663
"338","Socialista",0.888888888888889,0.326309608525263,0.643762894284542
"339","NENHUM",0.555555555555556,0.370385490562056,0.748613961769755
"340","Kirchnerista",1,0.26459652494647,0.833639546576217
"341","Kirchnerista",1,0.792562565108671,0.455386610736937
"342","NENHUM",0.555555555555556,0.832889510589487,1
"343","Kirchnerista",0.666666666666667,0.347958535949055,0.598567077823452
"344","Kirchnerista",0.777777777777778,0.562489074958401,0.546988306288289
"345","NENHUM",1,0.343419089499181,0.607277496557471
"346","NENHUM",0.444444444444444,0.358502729373299,0.934766836112515
"347","Kirchnerista",0.888888888888889,0.195974426638846,0.607277496557471
